,support,itemsets
3974,0.12119553317276112,"frozenset({1136, 296, 260, 1196})"
3975,0.10948105977665863,"frozenset({1136, 296, 2571, 1196})"
3976,0.1282570615283556,"frozenset({1136, 356, 260})"
3977,0.12393255966717757,"frozenset({1136, 356, 1196})"
3978,0.12944642395047476,"frozenset({1136, 296, 356})"
3979,0.12921750900730536,"frozenset({1136, 2571, 356})"
3980,0.1080777116467942,"frozenset({1136, 356, 2571, 260})"
3981,0.10684356151840277,"frozenset({1136, 356, 296, 260})"
3982,0.11799072396838983,"frozenset({1136, 356, 1196, 260})"
3983,0.10545016621215439,"frozenset({1136, 356, 2571, 1196})"
3984,0.10346955431255847,"frozenset({1136, 356, 296, 1196})"
3985,0.10921233353902503,"frozenset({1136, 296, 2571, 356})"
3986,0.12434062543543603,"frozenset({1136, 593, 260})"
3987,0.12044409498974859,"frozenset({1136, 593, 356})"
3988,0.12037940163624421,"frozenset({1136, 593, 1196})"
3989,0.1309990644345801,"frozenset({1136, 593, 296})"
3990,0.12441029520074845,"frozenset({1136, 593, 2571})"
3991,0.12215100423990286,"frozenset({1136, 593, 318})"
3992,0.11825945020602345,"frozenset({1136, 593, 1198})"
3993,0.10757509405418317,"frozenset({1136, 593, 296, 260})"
3994,0.10379799749188845,"frozenset({1136, 593, 2571, 260})"
3995,0.10086689093695882,"frozenset({1136, 593, 260, 356})"
3996,0.10628122698409538,"frozenset({1136, 593, 296, 356})"
3997,0.10105101817385592,"frozenset({1136, 593, 2571, 356})"
3998,0.11388518422676513,"frozenset({1136, 593, 1196, 260})"
3999,0.10445986026235643,"frozenset({1136, 593, 296, 1196})"
4000,0.10151880088381074,"frozenset({1136, 593, 2571, 1196})"
4001,0.10874952724087823,"frozenset({1136, 593, 296, 2571})"
4002,0.10784879670362482,"frozenset({1136, 593, 296, 318})"
4003,0.10208113541811813,"frozenset({1136, 593, 2571, 318})"
4004,0.10097139558492745,"frozenset({1136, 593, 260, 318})"
4005,0.10576865656786831,"frozenset({1136, 593, 260, 1198})"
4006,0.1039224077870892,"frozenset({1136, 593, 1196, 1198})"
4007,0.10264844636423354,"frozenset({1136, 593, 296, 1198})"
4008,0.1401755678085873,"frozenset({1136, 1210, 260})"
4009,0.13928976650675798,"frozenset({1136, 1210, 1196})"
4010,0.11666699842745387,"frozenset({1136, 1210, 356})"
4011,0.1089087724187352,"frozenset({1136, 593, 1210})"
4012,0.1235195174871111,"frozenset({1136, 1210, 1198})"
4013,0.12206640523916636,"frozenset({1136, 1210, 2571})"
4014,0.11603499412783407,"frozenset({1136, 1210, 296})"
4015,0.10921730995083305,"frozenset({1136, 1210, 318})"
4016,0.13502995799908435,"frozenset({1136, 1210, 260, 1196})"
4017,0.11172044509027211,"frozenset({1136, 356, 1210, 260})"
4018,0.11118299261500487,"frozenset({1136, 356, 1210, 1196})"
4019,0.10025976869637916,"frozenset({1136, 1210, 356, 1198})"
4020,0.10444990743874037,"frozenset({1136, 593, 1210, 260})"
4021,0.10383283237454466,"frozenset({1136, 593, 1210, 1196})"
4022,0.11953341162887911,"frozenset({1136, 1210, 260, 1198})"
4023,0.11925473256762943,"frozenset({1136, 1210, 1196, 1198})"
4024,0.11712482831379262,"frozenset({1136, 1210, 2571, 260})"
4025,0.1171198519019846,"frozenset({1136, 1210, 2571, 1196})"
4026,0.10403188884686586,"frozenset({1136, 1210, 2571, 1198})"
4027,0.1112377331448932,"frozenset({1136, 1210, 296, 260})"
4028,0.11079980890578657,"frozenset({1136, 1210, 296, 1196})"
4029,0.10478830344168641,"frozenset({1136, 1210, 260, 318})"
4030,0.1043702848498119,"frozenset({1136, 1210, 1196, 318})"
4031,0.12493779485239963,"frozenset({1136, 260, 1270})"
4032,0.12235503712403209,"frozenset({1136, 1196, 1270})"
4033,0.11953341162887911,"frozenset({1136, 356, 1270})"
4034,0.11654258813225311,"frozenset({1136, 1210, 1270})"
4035,0.10973983319067619,"frozenset({1136, 593, 1270})"
4036,0.11926966180305353,"frozenset({1136, 2571, 1270})"
4037,0.11923980333220535,"frozenset({1136, 1198, 1270})"
4038,0.11648287119055677,"frozenset({1136, 296, 1270})"
4039,0.10866990465194976,"frozenset({1136, 318, 1270})"
4040,0.11712482831379262,"frozenset({1136, 1196, 260, 1270})"
4041,0.10351434201883074,"frozenset({1136, 356, 260, 1270})"
4042,0.10143917829488226,"frozenset({1136, 356, 1196, 1270})"
4043,0.11211855803491451,"frozenset({1136, 1210, 260, 1270})"
4044,0.11199912415152179,"frozenset({1136, 1210, 1196, 1270})"
4045,0.10281266795389853,"frozenset({1136, 1210, 1198, 1270})"
4046,0.10483806755976671,"frozenset({1136, 2571, 260, 1270})"
4047,0.10326552142842925,"frozenset({1136, 2571, 1196, 1270})"
4048,0.1005484005812449,"frozenset({1136, 2571, 356, 1270})"
4049,0.10902820630212791,"frozenset({1136, 260, 1270, 1198})"
4050,0.107714433584808,"frozenset({1136, 1196, 1270, 1198})"
4051,0.10009554710671417,"frozenset({1136, 2571, 1198, 1270})"
4052,0.10155861217827497,"frozenset({1136, 296, 260, 1270})"
4053,0.1075800704659912,"frozenset({1136, 260, 1197})"
4054,0.10521627485717698,"frozenset({1136, 1196, 1197})"
4055,0.1028425264247467,"frozenset({1136, 1197, 1198})"
4056,0.10057825905209308,"frozenset({1136, 2571, 1197})"
4057,0.10027469793180326,"frozenset({1136, 1196, 260, 1197})"
4058,0.10137448494137787,"frozenset({1136, 260, 527})"
4059,0.10086689093695882,"frozenset({1136, 593, 527})"
4060,0.1038726436690089,"frozenset({1136, 296, 527})"
4061,0.1023100503612875,"frozenset({1136, 318, 527})"
4062,0.10000597169416964,"frozenset({1136, 2571, 527})"
4063,0.10126002746979318,"frozenset({1136, 593, 608})"
4064,0.10903318271393594,"frozenset({1136, 296, 608})"
4065,0.104554412086709,"frozenset({1136, 260, 110})"
4066,0.1034396958417103,"frozenset({1136, 356, 110})"
4067,0.10194677229930131,"frozenset({1136, 1196, 110})"
4068,0.10271313971773792,"frozenset({1136, 2571, 110})"
4069,0.101727810179748,"frozenset({1136, 296, 110})"
4070,0.100065688635866,"frozenset({1136, 260, 2028})"
4071,0.10577860939148437,"frozenset({1136, 2571, 2028})"
4072,0.1355574576507355,"frozenset({1136, 296, 2571})"
4073,0.1323476720345562,"frozenset({1136, 296, 260})"
4074,0.1118846666799371,"frozenset({1136, 296, 2571, 260})"
4075,0.13879212532595497,"frozenset({1136, 260, 1198})"
4076,0.1358859008300655,"frozenset({1136, 1196, 1198})"
4077,0.1280430758206103,"frozenset({1136, 2571, 1198})"
4078,0.12384298425463304,"frozenset({1136, 296, 1198})"
4079,0.12005095845691423,"frozenset({1136, 356, 1198})"
4080,0.13019786213348727,"frozenset({1136, 1196, 260, 1198})"
4081,0.1147261978223222,"frozenset({1136, 2571, 260, 1198})"
4082,0.11320341580906502,"frozenset({1136, 2571, 1196, 1198})"
4083,0.11050122419730478,"frozenset({1136, 296, 260, 1198})"
4084,0.10863009335748552,"frozenset({1136, 296, 1196, 1198})"
4085,0.10485299679519079,"frozenset({1136, 296, 2571, 1198})"
4086,0.10796325417520951,"frozenset({1136, 356, 260, 1198})"
4087,0.10605231204092601,"frozenset({1136, 1196, 356, 1198})"
4088,0.10138941417680196,"frozenset({1136, 2571, 356, 1198})"
4089,0.10076736270079821,"frozenset({1136, 296, 356, 1198})"
4090,0.1298395604833091,"frozenset({1136, 296, 318})"
4091,0.12833668411728408,"frozenset({1136, 2571, 318})"
4092,0.12534586062065808,"frozenset({1136, 260, 318})"
4093,0.12138961323327428,"frozenset({1136, 1196, 318})"
4094,0.11925970897943747,"frozenset({1136, 318, 1198})"
4095,0.1215936461174035,"frozenset({1136, 356, 318})"
4096,0.1090928996556323,"frozenset({1136, 296, 2571, 318})"
4097,0.10671915122320202,"frozenset({1136, 2571, 260, 318})"
4098,0.10582837350956466,"frozenset({1136, 296, 260, 318})"
4099,0.11497501841272369,"frozenset({1136, 1196, 260, 318})"
4100,0.10416625196568266,"frozenset({1136, 2571, 1196, 318})"
4101,0.10271811612954596,"frozenset({1136, 296, 1196, 318})"
4102,0.10627625057228736,"frozenset({1136, 318, 260, 1198})"
4103,0.10443000179150826,"frozenset({1136, 318, 1196, 1198})"
4104,0.10125007464617712,"frozenset({1136, 318, 2571, 1198})"
4105,0.10064295240559747,"frozenset({1136, 318, 296, 1198})"
4106,0.10556462368373908,"frozenset({1136, 296, 356, 318})"
4107,0.10310627625057228,"frozenset({1136, 2571, 356, 318})"
4108,0.10115054641001653,"frozenset({1136, 356, 260, 318})"
4109,0.12902840535860025,"frozenset({1136, 4993, 2571})"
4110,0.11745824790493063,"frozenset({1136, 4993, 260})"
4111,0.11475107988136234,"frozenset({1136, 4993, 1196})"
4112,0.11436789617214403,"frozenset({1136, 4993, 296})"
4113,0.1095756116010112,"frozenset({1136, 4993, 318})"
4114,0.10869976312279794,"frozenset({1136, 4993, 1198})"
4115,0.10465891673467763,"frozenset({1136, 4993, 1210})"
4116,0.10420108684833887,"frozenset({1136, 4993, 593})"
4117,0.11262117562752554,"frozenset({1136, 4993, 2959})"
4118,0.11087943149471505,"frozenset({1136, 4993, 356})"
4119,0.1095905408364353,"frozenset({1136, 4993, 2571, 260})"
4120,0.10968509266078787,"frozenset({1136, 4993, 1196, 260})"
4121,0.10729641499293349,"frozenset({1136, 4993, 2571, 1196})"
4122,0.10593287815753329,"frozenset({1136, 4993, 296, 2571})"
4123,0.10124509823436909,"frozenset({1136, 4993, 2571, 318})"
4124,0.10139439058861,"frozenset({1136, 4993, 2571, 1198})"
4125,0.10076238628899019,"frozenset({1136, 4993, 1210, 260})"
4126,0.10069769293548579,"frozenset({1136, 4993, 1210, 1196})"
4127,0.10522125126898502,"frozenset({1136, 4993, 2571, 2959})"
4128,0.10296196030813942,"frozenset({1136, 4993, 2571, 356})"
4129,0.1129993829249358,"frozenset({1136, 1, 260})"
4130,0.10913768736190457,"frozenset({1136, 1, 1196})"
4131,0.10817226347114677,"frozenset({1136, 1, 2571})"
4132,0.10587316121583694,"frozenset({1136, 1, 296})"
4133,0.10550490674204271,"frozenset({1136, 1, 1198})"
4134,0.1043553556143878,"frozenset({1136, 1, 1210})"
4135,0.1111531341441567,"frozenset({1136, 1, 356})"
4136,0.10618169874793479,"frozenset({1136, 1, 1270})"
4137,0.10467882238190974,"frozenset({1136, 1, 1196, 260})"
4138,0.10043891952146825,"frozenset({1136, 1, 1210, 260})"
4139,0.11567669247765591,"frozenset({1136, 480, 260})"
4140,0.11197424209248164,"frozenset({1136, 480, 2571})"
4141,0.11196428926886558,"frozenset({1136, 480, 1196})"
4142,0.1095756116010112,"frozenset({1136, 480, 296})"
4143,0.10913768736190457,"frozenset({1136, 480, 1198})"
4144,0.10842108406154827,"frozenset({1136, 480, 1210})"
4145,0.10434042637896371,"frozenset({1136, 480, 593})"
4146,0.10133467364691363,"frozenset({1136, 1, 480})"
4147,0.10082210323068655,"frozenset({1136, 480, 318})"
4148,0.11378565599060453,"frozenset({1136, 480, 356})"
4149,0.10839122559070008,"frozenset({1136, 480, 1270})"
4150,0.10803790035232995,"frozenset({1136, 480, 1196, 260})"
4151,0.10043394310966021,"frozenset({1136, 480, 260, 1198})"
4152,0.10485299679519079,"frozenset({1136, 480, 1210, 260})"
4153,0.10419611043653085,"frozenset({1136, 480, 1210, 1196})"
4154,0.11377072675518045,"frozenset({1136, 2858, 2571})"
4155,0.1129496188068555,"frozenset({1136, 296, 2858})"
4156,0.10464398749925354,"frozenset({1136, 593, 2858})"
4157,0.1039224077870892,"frozenset({1136, 2858, 318})"
4158,0.10272309254135398,"frozenset({1136, 2858, 260})"
4159,0.10010549993033023,"frozenset({1136, 2858, 1196})"
4160,0.10390747855166511,"frozenset({1136, 2858, 2959})"
4161,0.10281266795389853,"frozenset({1136, 2858, 356})"
4162,0.1004488723450843,"frozenset({1136, 296, 2571, 2858})"
4163,0.11404940581643012,"frozenset({1136, 50, 296})"
4164,0.10812249935306646,"frozenset({1136, 50, 318})"
4165,0.10755021199514302,"frozenset({1136, 50, 2571})"
4166,0.1059677130401895,"frozenset({1136, 593, 50})"
4167,0.10582837350956466,"frozenset({1136, 50, 260})"
4168,0.10278778589485837,"frozenset({1136, 50, 1196})"
4169,0.10205625335907798,"frozenset({1136, 50, 1198})"
4170,0.10022991022553099,"frozenset({1136, 50, 356})"
4171,0.10341979019447817,"frozenset({1136, 2571, 1580})"
4172,0.1001502876366025,"frozenset({1136, 260, 1580})"
4173,0.10562931703724347,"frozenset({1136, 3578, 2571})"
4174,0.10315106395684456,"frozenset({1136, 4226, 2571})"
4175,0.12872982065011843,"frozenset({1136, 2571, 2959})"
4176,0.12314131018970081,"frozenset({1136, 296, 2959})"
4177,0.11383542010868483,"frozenset({1136, 318, 2959})"
4178,0.11157115273603121,"frozenset({1136, 260, 2959})"
4179,0.11052610625634493,"frozenset({1136, 356, 2959})"
4180,0.10918247506817684,"frozenset({1136, 593, 2959})"
4181,0.10847582459143659,"frozenset({1136, 1196, 2959})"
4182,0.1034396958417103,"frozenset({1136, 1198, 2959})"
4183,0.11212353444672253,"frozenset({1136, 296, 2571, 2959})"
4184,0.10408662937675418,"frozenset({1136, 2571, 318, 2959})"
4185,0.10083703246611063,"frozenset({1136, 296, 318, 2959})"
4186,0.1048032326771105,"frozenset({1136, 2571, 260, 2959})"
4187,0.10243446065648824,"frozenset({1136, 2571, 356, 2959})"
4188,0.1003493441089237,"frozenset({1136, 593, 2571, 2959})"
4189,0.10287238489559489,"frozenset({1136, 1196, 260, 2959})"
4190,0.10208113541811813,"frozenset({1136, 2571, 1196, 2959})"
4191,0.11337759022234609,"frozenset({1136, 858, 296})"
4192,0.10961044648366741,"frozenset({1136, 858, 260})"
4193,0.10799311264605768,"frozenset({1136, 858, 2571})"
4194,0.10655990604534507,"frozenset({1136, 858, 318})"
4195,0.10610207615900631,"frozenset({1136, 593, 858})"
4196,0.10607719409996616,"frozenset({1136, 858, 1196})"
4197,0.10403686525867388,"frozenset({1136, 858, 1198})"
4198,0.10134462647052969,"frozenset({1136, 858, 356})"
4199,0.10052849493401278,"frozenset({1136, 858, 260, 1196})"
4200,0.12755538746342338,"frozenset({1136, 4993, 5952})"
4201,0.12004598204510619,"frozenset({1136, 2571, 5952})"
4202,0.10975476242610029,"frozenset({1136, 5952, 260})"
4203,0.10738599040547804,"frozenset({1136, 5952, 1196})"
4204,0.10633596751398372,"frozenset({1136, 296, 5952})"
4205,0.10514162868005653,"frozenset({1136, 5952, 2959})"
4206,0.10375320978561618,"frozenset({1136, 5952, 356})"
4207,0.10218564006608676,"frozenset({1136, 5952, 318})"
4208,0.1017626450624042,"frozenset({1136, 5952, 1198})"
4209,0.11612954595218664,"frozenset({1136, 4993, 5952, 2571})"
4210,0.10657483528076915,"frozenset({1136, 4993, 5952, 260})"
4211,0.10281764436570655,"frozenset({1136, 2571, 5952, 260})"
4212,0.10446981308597249,"frozenset({1136, 4993, 5952, 1196})"
4213,0.10298186595537154,"frozenset({1136, 1196, 5952, 260})"
4214,0.10080219758345442,"frozenset({1136, 2571, 1196, 5952})"
4215,0.10253896530445687,"frozenset({1136, 4993, 296, 5952})"
4216,0.10168799888528375,"frozenset({1136, 4993, 5952, 2959})"
4217,0.10038915540338794,"frozenset({1136, 4993, 5952, 356})"
4218,0.1229372773055716,"frozenset({1136, 7153, 4993})"
4219,0.12091187769970341,"frozenset({1136, 7153, 5952})"
4220,0.1167565738399984,"frozenset({1136, 7153, 2571})"
4221,0.10645540139737644,"frozenset({1136, 7153, 260})"
4222,0.1039721719051695,"frozenset({1136, 7153, 1196})"
4223,0.10316101678046062,"frozenset({1136, 7153, 296})"
4224,0.10294703107271533,"frozenset({1136, 7153, 2959})"
4225,0.10013038198937038,"frozenset({1136, 7153, 356})"
4226,0.11815992196986284,"frozenset({1136, 7153, 4993, 5952})"
4227,0.11217827497661087,"frozenset({1136, 7153, 4993, 2571})"
4228,0.11051615343272886,"frozenset({1136, 7153, 5952, 2571})"
4229,0.10287736130740291,"frozenset({1136, 7153, 4993, 260})"
4230,0.10145410753030634,"frozenset({1136, 7153, 5952, 260})"
4231,0.10062802317017337,"frozenset({1136, 7153, 4993, 1196})"
4232,0.11210860521129845,"frozenset({1136, 260, 589})"
4233,0.10961542289547545,"frozenset({1136, 1196, 589})"
4234,0.10795330135159345,"frozenset({1136, 2571, 589})"
4235,0.1058184206859486,"frozenset({1136, 296, 589})"
4236,0.10569401039074786,"frozenset({1136, 1210, 589})"
4237,0.1056691283317077,"frozenset({1136, 589, 1198})"
4238,0.10351434201883074,"frozenset({1136, 589, 1270})"
4239,0.10330035631108546,"frozenset({1136, 356, 589})"
4240,0.10104106535023986,"frozenset({1136, 593, 589})"
4241,0.10597268945199753,"frozenset({1136, 1196, 260, 589})"
4242,0.1023598144793678,"frozenset({1136, 1210, 260, 589})"
4243,0.10199653641738161,"frozenset({1136, 1210, 1196, 589})"
4244,0.10483309114795868,"frozenset({1136, 1265, 260})"
4245,0.10370842207934391,"frozenset({1136, 1265, 356})"
4246,0.10301172442621973,"frozenset({1136, 1265, 1270})"
4247,0.10240460218564007,"frozenset({1136, 1265, 1196})"
4248,0.10183231482771662,"frozenset({1136, 1265, 296})"
4249,0.10141429623584211,"frozenset({1136, 1265, 2571})"
4250,0.10049366005135657,"frozenset({1136, 1265, 1198})"
4251,0.1103569082548719,"frozenset({1136, 2762, 2571})"
4252,0.10206620618269403,"frozenset({1136, 2762, 296})"
4253,0.10067778728825368,"frozenset({1136, 2762, 260})"
4254,0.1005832354639011,"frozenset({1136, 2762, 356})"
4255,0.10675896251766626,"frozenset({1136, 260, 1240})"
4256,0.10521129844536894,"frozenset({1136, 1196, 1240})"
4257,0.10327049784023727,"frozenset({1136, 589, 1240})"
4258,0.1026583991878496,"frozenset({1136, 1198, 1240})"
4259,0.10216573441885463,"frozenset({1136, 2571, 1240})"
4260,0.10063299958198141,"frozenset({1136, 1270, 1240})"
4261,0.10054342416943687,"frozenset({1136, 1210, 1240})"
4262,0.10028962716722735,"frozenset({1136, 296, 1240})"
4263,0.10145908394211438,"frozenset({1136, 1196, 260, 1240})"
4264,0.10627127416047932,"frozenset({1136, 296, 47})"
4265,0.1009465135258873,"frozenset({1136, 2571, 47})"
4266,0.10454445926309294,"frozenset({1136, 4306, 2571})"
4267,0.1012799331170253,"frozenset({1136, 4993, 4306})"
4268,0.17422417739912813,"frozenset({260, 541})"
4269,0.1669586161594044,"frozenset({1196, 541})"
4270,0.15964329080160042,"frozenset({593, 541})"
4271,0.15185022991022554,"frozenset({356, 541})"
4272,0.15028763660250413,"frozenset({1210, 541})"
4273,0.14486832414355952,"frozenset({541, 1270})"
4274,0.1299689471903179,"frozenset({608, 541})"
4275,0.12766984493500808,"frozenset({541, 527})"
4276,0.1266447041025539,"frozenset({32, 541})"
4277,0.12548520015128292,"frozenset({1136, 541})"
4278,0.12366880984135199,"frozenset({541, 110})"
4279,0.11970260963035213,"frozenset({2028, 541})"
4280,0.1075800704659912,"frozenset({541, 1197})"
4281,0.1741196727511595,"frozenset({296, 541})"
4282,0.1575631506658439,"frozenset({541, 318})"
4283,0.10046877799231642,"frozenset({457, 541})"
4284,0.17635905806477298,"frozenset({2571, 541})"
4285,0.1536566673965404,"frozenset({541, 1198})"
4286,0.14397257001811414,"frozenset({541, 2959})"
4287,0.14339530624838268,"frozenset({541, 589})"
4288,0.13985210104106535,"frozenset({858, 541})"
4289,0.13713995660568903,"frozenset({50, 541})"
4290,0.13608495730238668,"frozenset({1240, 541})"
4291,0.13559726894519974,"frozenset({4993, 541})"
4292,0.13559229253339172,"frozenset({480, 541})"
4293,0.1253806955033143,"frozenset({5952, 541})"
4294,0.12506220514760039,"frozenset({541, 47})"
4295,0.12224555606425543,"frozenset({7153, 541})"
4296,0.11994147739713756,"frozenset({1, 541})"
4297,0.11885661962298705,"frozenset({2762, 541})"
4298,0.11864263391524175,"frozenset({1291, 541})"
4299,0.11637836654258814,"frozenset({4226, 541})"
4300,0.11522383900312519,"frozenset({3578, 541})"
4301,0.11464657523339371,"frozenset({1580, 541})"
4302,0.11220813344745904,"frozenset({780, 541})"
4303,0.10307144136791607,"frozenset({4306, 541})"
4304,0.1008469852897267,"frozenset({541, 58559})"
4305,0.1303322252523041,"frozenset({2858, 541})"
4306,0.1133974958695782,"frozenset({1265, 541})"
4307,0.10013535840117842,"frozenset({1704, 541})"
4308,0.14329577801222207,"frozenset({2571, 260, 541})"
4309,0.15602543941716265,"frozenset({1196, 260, 541})"
4310,0.13981726615840914,"frozenset({2571, 1196, 541})"
4311,0.1306855504906742,"frozenset({296, 1196, 541})"
4312,0.1328950773334395,"frozenset({1196, 2571, 260, 541})"
4313,0.12366383342954396,"frozenset({296, 1196, 260, 541})"
4314,0.11322332145629715,"frozenset({296, 2571, 1196, 541})"
4315,0.12878456118000678,"frozenset({593, 260, 541})"
4316,0.12335031948563807,"frozenset({593, 1196, 541})"
4317,0.1378665127296614,"frozenset({296, 593, 541})"
4318,0.12899854688775206,"frozenset({593, 2571, 541})"
4319,0.11278042080538249,"frozenset({296, 593, 260, 541})"
4320,0.10824193323645918,"frozenset({593, 2571, 260, 541})"
4321,0.11667695125106993,"frozenset({593, 1196, 260, 541})"
4322,0.10802297111690587,"frozenset({296, 593, 1196, 541})"
4323,0.10586320839222087,"frozenset({593, 2571, 1196, 541})"
4324,0.11416386328801481,"frozenset({296, 593, 2571, 541})"
4325,0.12451479984871708,"frozenset({356, 260, 541})"
4326,0.12089694846427931,"frozenset({593, 356, 541})"
4327,0.11925970897943747,"frozenset({1196, 356, 541})"
4328,0.12957581065748353,"frozenset({296, 356, 541})"
4329,0.11926468539124549,"frozenset({356, 541, 318})"
4330,0.12593307721400562,"frozenset({2571, 356, 541})"
4331,0.11364631645997969,"frozenset({356, 541, 1198})"
4332,0.10768457511395983,"frozenset({356, 296, 260, 541})"
4333,0.10666938710512172,"frozenset({356, 2571, 260, 541})"
4334,0.10218564006608676,"frozenset({356, 593, 260, 541})"
4335,0.10929693253976153,"frozenset({296, 593, 356, 541})"
4336,0.10214582877162251,"frozenset({593, 2571, 356, 541})"
4337,0.11374086828433226,"frozenset({356, 1196, 260, 541})"
4338,0.10399207755240161,"frozenset({1196, 2571, 356, 541})"
4339,0.10290224336644306,"frozenset({296, 1196, 356, 541})"
4340,0.10722176881581305,"frozenset({296, 356, 541, 318})"
4341,0.10218066365427872,"frozenset({2571, 356, 541, 318})"
4342,0.10130979158787348,"frozenset({593, 356, 541, 318})"
4343,0.10025479228457113,"frozenset({356, 260, 541, 318})"
4344,0.11006329995819814,"frozenset({296, 2571, 356, 541})"
4345,0.10343471942990226,"frozenset({356, 260, 541, 1198})"
4346,0.10199653641738161,"frozenset({1196, 356, 541, 1198})"
4347,0.14208650994287078,"frozenset({1210, 1196, 541})"
4348,0.14191731194139778,"frozenset({1210, 260, 541})"
4349,0.11195433644524952,"frozenset({1210, 356, 541})"
4350,0.11181002050281665,"frozenset({593, 1210, 541})"
4351,0.1269084539283795,"frozenset({1210, 2571, 541})"
4352,0.12221569759340725,"frozenset({1210, 541, 1198})"
4353,0.11837390767760814,"frozenset({296, 1210, 541})"
4354,0.10886896112427095,"frozenset({1210, 541, 318})"
4355,0.13699066425144812,"frozenset({1210, 1196, 260, 541})"
4356,0.1073461791110138,"frozenset({1210, 1196, 356, 541})"
4357,0.10728646216931743,"frozenset({1210, 541, 356, 260})"
4358,0.10691323128371519,"frozenset({593, 1210, 260, 541})"
4359,0.10678882098851444,"frozenset({593, 1210, 1196, 541})"
4360,0.12195692417938969,"frozenset({1210, 2571, 1196, 541})"
4361,0.12150407070485897,"frozenset({1210, 2571, 260, 541})"
4362,0.11836395485399208,"frozenset({1210, 1196, 541, 1198})"
4363,0.11800565320381393,"frozenset({1210, 260, 541, 1198})"
4364,0.10486792603061489,"frozenset({1210, 2571, 541, 1198})"
4365,0.11315862810279276,"frozenset({296, 1210, 260, 541})"
4366,0.11310388757290443,"frozenset({296, 1210, 1196, 541})"
4367,0.10316101678046062,"frozenset({296, 1210, 2571, 541})"
4368,0.10090670223142305,"frozenset({296, 1210, 541, 1198})"
4369,0.10447976590958855,"frozenset({1210, 260, 541, 318})"
4370,0.10434540279077174,"frozenset({1210, 1196, 541, 318})"
4371,0.12597786492027788,"frozenset({260, 541, 1270})"
4372,0.12455461114318132,"frozenset({1196, 541, 1270})"
4373,0.11814001632263073,"frozenset({1210, 541, 1270})"
4374,0.11177518562016044,"frozenset({356, 541, 1270})"
4375,0.11008320560543026,"frozenset({593, 541, 1270})"
4376,0.12261381053804965,"frozenset({2571, 541, 1270})"
4377,0.11605987618687422,"frozenset({1198, 541, 1270})"
4378,0.11583096124370484,"frozenset({296, 541, 1270})"
4379,0.10645540139737644,"frozenset({1270, 541, 318})"
4380,0.1191651571550849,"frozenset({1196, 260, 541, 1270})"
4381,0.11425343870055935,"frozenset({1210, 1196, 541, 1270})"
4382,0.11345223639946653,"frozenset({1210, 260, 541, 1270})"
4383,0.10278778589485837,"frozenset({1210, 2571, 541, 1270})"
4384,0.10898341859585564,"frozenset({2571, 260, 541, 1270})"
4385,0.107545235583335,"frozenset({2571, 1196, 541, 1270})"
4386,0.10681867945936262,"frozenset({260, 541, 1270, 1198})"
4387,0.10635089674940781,"frozenset({1196, 541, 1270, 1198})"
4388,0.10139936700041802,"frozenset({1210, 1198, 541, 1270})"
4389,0.10003583016501781,"frozenset({2571, 1198, 541, 1270})"
4390,0.10237972012659992,"frozenset({296, 260, 541, 1270})"
4391,0.101727810179748,"frozenset({296, 2571, 541, 1270})"
4392,0.10088182017238291,"frozenset({296, 1196, 541, 1270})"
4393,0.10767462229034377,"frozenset({608, 593, 541})"
4394,0.10451957720405279,"frozenset({608, 260, 541})"
4395,0.10021995740191492,"frozenset({608, 1196, 541})"
4396,0.11541791906363835,"frozenset({608, 296, 541})"
4397,0.10316101678046062,"frozenset({608, 2571, 541})"
4398,0.1030415828970679,"frozenset({608, 541, 318})"
4399,0.1057338216852121,"frozenset({593, 541, 527})"
4400,0.10436530843800386,"frozenset({260, 541, 527})"
4401,0.10017516969564265,"frozenset({1196, 541, 527})"
4402,0.10881919700619065,"frozenset({296, 541, 527})"
4403,0.10458427055755717,"frozenset({541, 318, 527})"
4404,0.10321078089854091,"frozenset({2571, 541, 527})"
4405,0.10626132133686327,"frozenset({32, 260, 541})"
4406,0.10233493242032765,"frozenset({32, 1196, 541})"
4407,0.10114556999820849,"frozenset({32, 593, 541})"
4408,0.1081125465294504,"frozenset({32, 296, 541})"
4409,0.10665445786969763,"frozenset({32, 2571, 541})"
4410,0.10757509405418317,"frozenset({1136, 260, 541})"
4411,0.10485797320699883,"frozenset({1136, 1196, 541})"
4412,0.10607221768815812,"frozenset({1136, 296, 541})"
4413,0.10334514401735773,"frozenset({1136, 2571, 541})"
4414,0.10120528693990485,"frozenset({1136, 541, 1198})"
4415,0.10066285805282958,"frozenset({1136, 1196, 260, 541})"
4416,0.10615184027708661,"frozenset({260, 541, 110})"
4417,0.10266337559965762,"frozenset({1196, 541, 110})"
4418,0.10200648924099767,"frozenset({356, 541, 110})"
4419,0.1005832354639011,"frozenset({593, 541, 110})"
4420,0.10522125126898502,"frozenset({296, 541, 110})"
4421,0.10375320978561618,"frozenset({2571, 541, 110})"
4422,0.10132472082329758,"frozenset({260, 541, 2028})"
4423,0.1088092441825746,"frozenset({2571, 2028, 541})"
4424,0.1022602862432072,"frozenset({296, 2028, 541})"
4425,0.14095686446244798,"frozenset({296, 2571, 541})"
4426,0.1367020323665824,"frozenset({296, 260, 541})"
4427,0.1162240977765392,"frozenset({296, 2571, 260, 541})"
4428,0.134472599876585,"frozenset({296, 541, 318})"
